wMVRVRTlQUT09&locationName=_____________________)
T507884C,NY,OMT,8575601647,06/16/2017,05:54P,DOUBLE PARKING,10/05/2017,115.00,60.00,46.90,0.00,0.00,221.90,041,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGROVkZrd1RuYzlQUT09&locationName=_____________________)
HKZ3691,NY,PAS,8575602822,06/28/2017,02:16P,INSP. STICKER-EXPIRED/MISSING,10/12/2017,65.00,60.00,34.13,0.00,0.00,159.13,043,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGROYW1kNVRXYzlQUT09&locationName=_____________________)
HWX2805,NY,PAS,8769580066,03/12/2020,10:32A,REG. STICKER-EXPIRED/MISSING,,65.00,0.00,0.00,0.00,65.00,0.00,110,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rOVVWVFJOUkVFeVRtYzlQUT09&locationName=_____________________)
GNH2864,NY,PAS,8769580133,03/12/2020,11:42A,NO PARKING-STREET CLEANING,,65.00,0.00,0.00,0.00,65.00,0.00,110,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rOVVWVFJOUkVWNlRYYzlQUT09&locationName=_____________________)
GHV2555,NY,OMS,8751515106,11/26/2019,06:02P,FAIL TO DSPLY MUNI METER RECPT,,35.00,30.00,0.00,0.00,65.00,0.00,090,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPVkVWM1RtYzlQUT09&locationName=_____________________)
T741469C,NY,OMT,8771957637,09/12/2019,05:53A,NO PARKING-DAY/TIME LIMITS,02/13/2020,60.00,60.00,0.21,0.00,120.21,0.00,109,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekZPZWxsNlRuYzlQUT09&locationName=_____________________)
97203MM,NY,COM,5600377496,07/30/2020,08:52A,NO STANDING-SNOW EMERGENCY,,100.00,0.00,0.00,0.00,100.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxFMVRtYzlQUT09&locationName=_____________________)
HXL8128,NY,999,5600377526,07/30/2020,09:12A,NO STANDING-SNOW EMERGENCY,,150.00,0.00,0.00,0.00,0.00,150.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxWNVRtYzlQUT09&locationName=_____________________)
JPA9806,NY,PAS,5600377538,07/30/2020,09:13A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxWNlQwRTlQUT09&locationName=_____________________)
XDFT15,NJ,PAS,5600377551,07/30/2020,09:16A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxVeFRWRTlQUT09&locationName=_____________________)
GSU5038,NY,999,5600377563,07/30/2020,09:17A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxVeVRYYzlQUT09&locationName=_____________________)
T791276C,NY,OMT,5600377605,07/30/2020,09:20A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxsM1RsRTlQUT09&locationName=_____________________)
FYA6931,NY,PAS,5600377642,07/30/2020,09:23A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxrd1RXYzlQUT09&locationName=_____________________)
KJF7248,PA,PAS,8575603115,06/29/2017,04:31P,DOUBLE PARKING,10/26/2017,115.00,60.00,45.99,0.00,0.00,220.99,040,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGROZWtWNFRsRTlQUT09&locationName=_____________________)
16595MJ,NY,COM,8575603220,06/30/2017,03:07P,FIRE HYDRANT,10/19/2017,115.00,60.00,46.29,0.00,0.00,221.29,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGROZWtsNVRVRTlQUT09&locationName=_____________________)
HGT4078,NY,PAS,8834405377,08/25/2020,05:05P,NO PARKING-DAY/TIME LIMITS,,65.00,0.00,0.00,0.00,0.00,65.00,005,NY,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVVWGRPVkUwelRuYzlQUT09&locationName=_____________________)
HHT2415,NY,PAS,5600377575,07/30/2020,09:18A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxVelRsRTlQUT09&locationName=_____________________)
68473ME,NY,COM,8769580728,03/19/2020,12:06P,DOUBLE PARKING,,115.00,0.00,0.00,0.00,115.00,0.00,109,Q,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rOVVWVFJOUkdONVQwRTlQUT09&locationName=_____________________)
GUG6364,NY,PAS,8769580972,03/21/2020,10:08A,INSP. STICKER-EXPIRED/MISSING,,65.00,0.00,0.00,0.00,65.00,0.00,111,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rOVVWVFJOUkdzelRXYzlQUT09&locationName=_____________________)
47989MJ,NY,COM,8834405407,08/26/2020,12:57P,NO PARKING-DAY/TIME LIMITS,,65.00,0.00,0.00,0.00,0.00,65.00,006,NY,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVVWGRPVkZGM1RuYzlQUT09&locationName=_____________________)
HJJ4089,NY,PAS,8751514667,11/25/2019,01:52P,FIRE HYDRANT,,115.00,30.00,0.00,0.00,145.00,0.00,090,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPUkZreVRuYzlQUT09&locationName=_____________________)
HMZ7305,OH,PAS,8751515568,11/29/2019,09:50A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,090,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPVkZVeVQwRTlQUT09&locationName=_____________________)
JBZ2892,NY,PAS,5600377770,07/30/2020,09:40A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZW1NelRVRTlQUT09&locationName=_____________________)
GCR4300,NY,PAS,7397908809,02/15/2013,03:47A,FRONT OR BACK PLATE MISSING,06/06/2013,65.00,60.00,83.70,0.00,208.70,0.00,047,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2RQUkdkM1QxRTlQUT09&locationName=_____________________)
HZY9978,NY,999,5600377678,07/30/2020,09:25A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5PZWxrelQwRTlQUT09&locationName=_____________________)
T605528C,NY,OMT,7397907428,02/07/2013,09:34P,NO STANDING-BUS STOP,05/30/2013,115.00,60.00,115.00,0.00,0.00,290.00,050,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VG5wTk5VNTZhM2RPZWxGNVQwRTlQUT09&locationName=_____________________)
JEL8033,NY,PAS,8787888257,02/10/2020,02:18P,NO PARKING-DAY/TIME LIMITS,,60.00,10.00,0.00,0.00,70.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelJQUkVreFRuYzlQUT09&locationName=_____________________)
S584XK,NY,PAS,8708439930,01/02/2020,04:08P,FAIL TO DSPLY MUNI METER RECPT,,65.00,30.00,0.00,0.00,95.00,0.00,017,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVWHBQVkd0NlRVRTlQUT09&locationName=_____________________)
FLW1726,NY,PAS,8787888180,02/10/2020,01:22P,NO PARKING-STREET CLEANING,,45.00,10.00,0.00,0.00,55.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelJQUkVVMFRVRTlQUT09&locationName=_____________________)
HZU1257,NY,PAS,8771960272,09/19/2019,08:44A,NO PARKING-STREET CLEANING,01/09/2020,45.00,60.00,0.67,0.34,105.33,0.00,114,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpOUkVrelRXYzlQUT09&locationName=_____________________)
S56AGX,NJ,PAS,8787888762,02/12/2020,01:55P,NO STANDING-BUS STOP,,115.00,10.00,0.00,0.00,125.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelJQUkdNeVRXYzlQUT09&locationName=_____________________)
ELFDVM,NY,SRF,8772600019,03/20/2020,02:15P,NO STANDING-DAY/TIME LIMITS,,115.00,0.00,0.00,0.00,115.00,0.00,090,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMXFXWGROUkVGNFQxRTlQUT09&locationName=_____________________)
81435PC,NY,PAS,5600378087,07/30/2020,01:14P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVFMFRuYzlQUT09&locationName=_____________________)
DKK515,GA,PAS,5600378040,07/30/2020,12:23P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVFd1RVRTlQUT09&locationName=_____________________)
93224MC,NY,COM,5600378099,07/30/2020,01:16P,NO STANDING-SNOW EMERGENCY,,100.00,0.00,0.00,0.00,0.00,100.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVFMVQxRTlQUT09&locationName=_____________________)
FYT5108,NY,PAS,5600378117,07/30/2020,02:04P,NO STANDING-SNOW EMERGENCY,,100.00,0.00,0.00,0.00,0.00,100.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVWNFRuYzlQUT09&locationName=_____________________)
GXA6546,NY,PAS,8575603899,07/06/2017,04:50P,REG. STICKER-EXPIRED/MISSING,10/26/2017,65.00,60.00,33.70,0.00,0.00,158.70,044,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGROZW1jMVQxRTlQUT09&locationName=_____________________)
T708920C,NY,OMT,8575604016,07/07/2017,01:31P,NO PARKING-DAY/TIME LIMITS,11/22/2017,60.00,60.00,31.36,0.00,0.00,151.36,043,BX,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPUkVGNFRtYzlQUT09&locationName=_____________________)
GZJ4287,NY,PAS,8575604053,07/07/2017,02:30P,REG. STICKER-EXPIRED/MISSING,10/26/2017,65.00,60.00,33.72,0.00,0.00,158.72,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPUkVFeFRYYzlQUT09&locationName=_____________________)
GZJ4287,NY,PAS,8575604065,07/07/2017,02:32P,INSP. STICKER-EXPIRED/MISSING,10/26/2017,65.00,60.00,33.72,0.00,0.00,158.72,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPUkVFeVRsRTlQUT09&locationName=_____________________)
7CW7767,MD,PAS,8575605070,07/14/2017,01:22P,DOUBLE PARKING,11/02/2017,115.00,60.00,45.73,0.00,0.00,220.73,052,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPVkVFelRVRTlQUT09&locationName=_____________________)
DEB7453,NY,PAS,8575605290,07/15/2017,10:49A,REG. STICKER-EXPIRED/MISSING,11/02/2017,65.00,60.00,33.50,0.00,0.00,158.50,041,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPVkVrMVRVRTlQUT09&locationName=_____________________)
HHB4873,NY,OMS,8575605641,07/17/2017,05:10P,INSP. STICKER-EXPIRED/MISSING,11/02/2017,65.00,60.00,33.34,0.00,0.00,158.34,048,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPVkZrd1RWRTlQUT09&locationName=_____________________)
0282JFD,DP,PAS,8575606700,07/22/2017,11:04A,FIRE HYDRANT,,115.00,0.00,0.00,0.00,0.00,115.00,046,BX,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPYW1OM1RVRTlQUT09&locationName=_____________________)
JJS0331,PA,PAS,8575607121,07/25/2017,12:22P,NO PARKING-STREET CLEANING,11/09/2017,45.00,60.00,27.23,0.00,0.00,132.23,048,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRPZWtWNVRWRTlQUT09&locationName=_____________________)
13699MK,NY,COM,8575608125,07/30/2017,01:04P,DOUBLE PARKING,12/14/2017,115.00,60.00,43.92,0.00,0.00,218.92,043,BX,TRAFFIC,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQUkVWNVRsRTlQUT09&locationName=_____________________)
GYS2475,NY,PAS,8575608174,07/30/2017,02:41P,INSP. STICKER-EXPIRED/MISSING,11/16/2017,65.00,60.00,33.06,0.00,0.00,158.06,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQUkVVelRrRTlQUT09&locationName=_____________________)
ALU1346,NY,PAS,8575608204,07/30/2017,03:14P,INSP. STICKER-EXPIRED/MISSING,11/16/2017,65.00,60.00,33.06,0.00,0.00,158.06,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQUkVsM1RrRTlQUT09&locationName=_____________________)
JFT7881,NY,PAS,8769601537,09/25/2019,01:16P,NO STANDING-DAY/TIME LIMITS,02/13/2020,115.00,60.00,3.99,0.30,178.69,0.00,014,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rOVVXWGROVkZWNlRuYzlQUT09&locationName=_____________________)
JBW8125,NY,PAS,8751516457,12/03/2019,04:32P,FIRE HYDRANT,,115.00,30.00,0.00,0.00,145.00,0.00,088,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPYWxFeFRuYzlQUT09&locationName=_____________________)
HJV4494,NY,PAS,5600378476,07/30/2020,02:51P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkZFelRtYzlQUT09&locationName=_____________________)
HXW5308,NY,PAS,8708441182,01/11/2020,06:33A,INSP STICKER-MUTILATED/C'FEIT,,65.00,10.00,0.00,0.00,75.00,0.00,010,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamQwOUVVVEJOVkVVMFRXYzlQUT09&locationName=_____________________)
JHU3705,NY,PAS,8771962591,09/30/2019,09:09A,FAIL TO DSPLY MUNI METER RECPT,01/16/2020,35.00,60.00,0.74,0.05,95.69,0.00,111,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wMVVhekpOYWxVMVRWRTlQUT09&locationName=_____________________)
T791249C,NY,OMT,5600378129,07/30/2020,02:04P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVWNVQxRTlQUT09&locationName=_____________________)
K21LGH,NJ,PAS,5600378130,07/30/2020,02:16P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkVWNlRVRTlQUT09&locationName=_____________________)
HVN3306,NY,PAS,8751517796,12/09/2019,02:41P,REG. STICKER-EXPIRED/MISSING,,65.00,30.00,0.00,0.00,95.00,0.00,094,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPZW1NMVRtYzlQUT09&locationName=_____________________)
8MAC951,CA,PAS,5600378828,07/30/2020,03:53P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkdkNVQwRTlQUT09&locationName=_____________________)
L32HLA,NJ,PAS,5600378774,07/30/2020,03:46P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkdNelRrRTlQUT09&locationName=_____________________)
AE29168,AZ,PAS,5600378890,07/30/2020,04:07P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkdjMVRVRTlQUT09&locationName=_____________________)
HHT7538,NY,PAS,5600378907,07/30/2020,04:09P,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,0.00,50.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING PENDING,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QUkd0M1RuYzlQUT09&locationName=_____________________)
ALU1346,NY,PAS,8575608216,07/30/2017,03:17P,REG. STICKER-EXPIRED/MISSING,11/16/2017,65.00,60.00,33.06,0.00,0.00,158.06,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQUkVsNFRtYzlQUT09&locationName=_____________________)
HGX6763,NY,PAS,8575608680,08/01/2017,04:38P,INSP. STICKER-EXPIRED/MISSING,11/16/2017,65.00,60.00,33.06,0.00,0.00,158.06,048,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQUkZrMFRVRTlQUT09&locationName=_____________________)
D61HHN,NJ,PAS,8575609233,08/04/2017,12:38P,NO PARKING-STREET CLEANING,11/22/2017,45.00,60.00,26.90,0.00,0.00,131.90,043,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQVkVsNlRYYzlQUT09&locationName=_____________________)
ETL1162,NY,PAS,8575609543,08/05/2017,10:37A,REG. STICKER-EXPIRED/MISSING,11/22/2017,65.00,60.00,32.85,0.00,0.00,157.85,041,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGRQVkZVd1RYYzlQUT09&locationName=_____________________)
22147578,GA,PAS,8575610478,08/10/2017,04:06P,NO PARKING-DAY/TIME LIMITS,01/11/2018,60.00,60.00,29.86,0.00,0.00,149.86,052,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOUkZFelQwRTlQUT09&locationName=_____________________)
HES5274,NY,PAS,8575610727,08/11/2017,01:36P,INSP. STICKER-EXPIRED/MISSING,11/30/2017,65.00,60.00,32.62,0.00,0.00,157.62,044,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOUkdONVRuYzlQUT09&locationName=_____________________)
T724127C,NY,OMT,8575610983,08/13/2017,11:55A,INSP. STICKER-EXPIRED/MISSING,02/01/2018,65.00,60.00,30.54,0.00,0.00,155.54,043,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOUkdzMFRYYzlQUT09&locationName=_____________________)
CMC2305,NY,PAS,8575611124,08/14/2017,03:04P,INSP. STICKER-EXPIRED/MISSING,11/30/2017,65.00,60.00,19.31,0.00,70.00,74.31,050,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOVkVWNVRrRTlQUT09&locationName=_____________________)
HSU5285,NY,PAS,8575611975,08/18/2017,01:34P,NO PARKING-DAY/TIME LIMITS,12/07/2017,60.00,60.00,30.92,0.00,0.00,150.92,050,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOVkdzelRsRTlQUT09&locationName=_____________________)
HKZ3526,NY,PAS,8575612608,08/22/2017,04:33P,INSP. STICKER-EXPIRED/MISSING,01/18/2018,65.00,60.00,31.07,0.00,0.00,156.07,044,BX,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOYWxsM1QwRTlQUT09&locationName=_____________________)
HJV2287,NY,PAS,8575612761,08/23/2017,12:52P,BIKE LANE,12/07/2017,115.00,60.00,44.19,0.00,0.00,219.19,046,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wNVVXWGhOYW1NeVRWRTlQUT09&locationName=_____________________)
JGJ1129,NY,PAS,8804415319,03/01/2020,08:38A,INSP. STICKER-EXPIRED/MISSING,,65.00,0.00,0.00,0.00,65.00,0.00,047,BX,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwNUVVWGhPVkUxNFQxRTlQUT09&locationName=_____________________)
JLS4841,NY,PAS,8787889614,02/14/2020,12:22P,NO PARKING-STREET CLEANING,,45.00,10.00,0.00,0.00,55.00,0.00,081,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak5FNTZaelJQVkZsNFRrRTlQUT09&locationName=_____________________)
JCS5140,NY,PAS,8751517978,12/10/2019,03:03P,EXPIRED MUNI METER,,35.00,30.00,0.00,0.00,65.00,0.00,083,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhPZW1zelQwRTlQUT09&locationName=_____________________)
GYC9411,NY,PAS,8751518442,12/12/2019,11:28A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQUkZFd1RXYzlQUT09&locationName=_____________________)
JJT2077,NY,PAS,8751518673,12/12/2019,02:44P,INSP. STICKER-EXPIRED/MISSING,,65.00,10.00,0.00,0.00,75.00,0.00,079,K,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQUkZrelRYYzlQUT09&locationName=_____________________)
B86EPW,NJ,PAS,8751518491,12/12/2019,11:38A,NO PARKING-STREET CLEANING,,45.00,30.00,0.00,0.00,75.00,0.00,079,K,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VMVVWWGhQUkZFMVRWRTlQUT09&locationName=_____________________)
T666131C,NY,OMT,8777966594,11/23/2019,09:12A,FIRE HYDRANT,03/12/2020,115.00,60.00,5.02,0.13,179.89,0.00,103,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak0wNTZhekpPYWxVMVRrRTlQUT09&locationName=_____________________)
JMM3075,NY,PAS,5600379213,07/31/2020,07:11A,NO STANDING-SNOW EMERGENCY,,50.00,0.00,0.00,0.00,50.00,0.00,000,MN,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSWmQwMUVUVE5QVkVsNFRYYzlQUT09&locationName=_____________________)
